type,date,side,price,intended_price,slippage_pct,size,cost,commission,balance,stop_loss,take_profit,pnl,pnl_pct,reinvested,reason
entry,2025-04-17 07:30:00,BUY,0.7048647778639229,0.7042,0.09440185514381809,212.8067747328384,10.0,0.004,49.996,0.6901160000000001,0.7464520000000001,,,,
exit,2025-04-17 09:15:00,,0.6972726016344681,0.6977,0.06125818625939995,212.8067747328384,,0.003956915559024172,58.37637654784739,,,-1.6196234521526092,-16.196234521526094,0.0,signal_reversal
entry,2025-04-17 09:15:00,SELL,0.6972069841582537,0.6977,0.07066301300649197,251.18671158318597,11.675275309569479,0.004670110123827792,58.37170643772357,0.711654,0.6558379999999999,,,,
exit,2025-04-17 10:15:00,,0.6891240381822031,0.6883,0.11972078776740626,251.18671158318597,,0.00461596802730436,70.5534099101934,,,2.025712651601373,17.35044868655924,1.5192844887010297,signal_reversal
entry,2025-04-17 10:15:00,BUY,0.688793019909864,0.6883,0.07162863720238875,307.29148468763265,14.11068198203868,0.005644272792815472,70.54776563740057,0.674534,0.7295980000000001,,,,
exit,2025-04-17 12:15:00,,0.6917126589281644,0.6923,0.08483909747734832,307.29148468763265,,0.005668197598380418,84.88132562221102,,,0.8915120110870889,6.3179937881236645,0.6686340083153166,signal_reversal
entry,2025-04-17 12:15:00,SELL,0.6916252208272361,0.6923,0.09746918572352367,368.18202864560027,16.976265124442204,0.006790506049776882,84.87453511616124,0.706146,0.650762,,,,
exit,2025-04-17 14:00:00,,0.684723348002882,0.6843,0.06186584873330793,368.18202864560027,,0.00672274216876556,102.4844059395424,,,2.534422795755851,14.929213093560978,1.9008170968168883,signal_reversal
entry,2025-04-17 14:00:00,BUY,0.6846818335062176,0.6843,0.055799138713662905,449.045385422564,20.496881187908482,0.008198752475163393,102.47620718706723,0.670614,0.7253580000000001,,,,
exit,2025-04-17 14:30:00,,0.6700515744475243,0.670614,0.08386725485536077,449.045385422564,,0.008023561800020916,116.3954144953328,,,-6.577673879642916,-32.091096295778,0.0,stop_loss
entry,2025-04-17 15:00:00,BUY,0.6883117505045373,0.6878,0.07440396983677393,507.30827016979225,23.279082899066562,0.009311633159626626,116.38610286217317,0.674044,0.729068,,,,
exit,2025-04-17 16:00:00,,0.6935111830023435,0.694,0.07043472588709582,507.30827016979225,,0.00938197222912867,140.3222690447641,,,2.6283331340975313,11.290535565741386,1.9712498505731486,signal_reversal
entry,2025-04-17 16:00:00,SELL,0.6931952659458265,0.694,0.11595591558695709,607.2845961518599,28.064453808952823,0.01122578152358113,140.31104326324052,0.70788,0.6523599999999999,,,,
exit,2025-04-17 17:45:00,,0.7010021550032803,0.6997,0.1861019012834485,607.2845961518599,,0.011352208282740018,163.62314139545236,,,-4.75235567674098,-16.93371875003295,0.0,signal_reversal
entry,2025-04-17 17:45:00,BUY,0.7001002125247137,0.6997,0.05719773112957025,701.141658586526,32.724628279090474,0.01308985131163619,163.61005154414073,0.6857059999999999,0.7416820000000001,,,,
exit,2025-04-17 19:15:00,,0.6847562669200722,0.6857059999999999,0.1385044144177925,701.141658586526,,0.012802963859089527,185.56359738887235,,,-10.771082434358847,-32.914300332147924,0.0,stop_loss
entry,2025-04-17 19:45:00,SELL,0.6914831222955721,0.6923,0.11799475724801044,805.067794451043,37.11271947777447,0.014845087791109789,185.54875230108124,0.706146,0.650762,,,,
exit,2025-04-17 20:15:00,,0.7065309175150694,0.706146,0.05450962195768686,805.067794451043,,0.015168140999342097,210.53180832914472,,,-12.12966344971097,-32.68330540146757,0.0,stop_loss
entry,2025-04-17 21:00:00,BUY,0.7037604992458751,0.7028,0.13666750795036345,897.4579074333237,42.10636166582895,0.01684254466633158,210.5149657844784,0.688744,0.744968,,,,
exit,2025-04-17 23:00:00,,0.6939905580619284,0.6948,0.11649999108686995,897.4579074333237,,0.016608728373779812,243.83660775124213,,,-8.784719699065231,-20.863164974413817,0.0,signal_reversal
entry,2025-04-17 23:00:00,SELL,0.6940302149658752,0.6948,0.11079231924651074,1054.0028481176341,48.767321550248425,0.01950692862009937,243.81710082262202,0.708696,0.6531119999999999,,,,
exit,2025-04-18 00:45:00,,0.6911756079781874,0.6908,0.05437289782679222,1054.0028481176341,,0.01942669491622525,293.33175667296126,,,2.9893372003632184,6.129795743001987,2.242002900272414,signal_reversal
entry,2025-04-18 00:45:00,BUY,0.6915276863579007,0.6908,0.10533965806322626,1272.5380160172524,58.66635133459226,0.023466540533836903,293.30829013242743,0.6769839999999999,0.732248,,,,
exit,2025-04-18 03:45:00,,0.6954836230610543,0.6967,0.17459120696795308,1272.5380160172524,,0.02360078266300279,353.22726123228415,,,5.0104790610578185,8.540635214352287,3.757859295793364,signal_reversal
entry,2025-04-18 03:45:00,SELL,0.6959279265287966,0.6967,0.11081864090760066,1522.688978702745,70.64545224645683,0.028258180898582733,353.19900305138555,0.710634,0.654898,,,,
exit,2025-04-18 04:30:00,,0.7027717818711815,0.7016,0.1670156600885772,1522.688978702745,,0.028536075914627673,413.3948561202424,,,-10.449599177599945,-14.79160914866114,0.0,signal_reversal
entry,2025-04-18 04:30:00,BUY,0.7023920532348619,0.7016,0.11289242230072437,1765.6585985690838,82.6789712240485,0.0330715884896194,413.3617845317528,0.687568,0.743696,,,,
exit,2025-04-18 05:30:00,,0.7032587574391952,0.704,0.10529013647795282,1765.6585985690838,,0.03311239658910732,496.4150535893533,,,1.4971913342080023,1.8108490128049877,1.1228935006560017,signal_reversal
entry,2025-04-18 05:30:00,SELL,0.7035218071929615,0.704,0.06792511463614428,2116.8429258932565,99.28301071787067,0.039713204287148265,496.3753403850662,0.7180799999999999,0.6617599999999999,,,,
exit,2025-04-18 07:00:00,,0.709706439503392,0.7089,0.11375927541147396,2116.8429258932565,,0.040062321491297216,582.52639362586,,,-13.131957477076812,-13.226792159228,0.0,signal_reversal
entry,2025-04-18 07:00:00,BUY,0.709462917671917,0.7089,0.07940720438948815,2463.242457565242,116.505278725172,0.04660211149006881,582.4797915143699,0.694722,0.751434,,,,
exit,2025-04-18 08:15:00,,0.7184078238546016,0.7196,0.16567206022768172,2463.242457565242,,0.04718967076175217,704.481640993883,,,21.986283017364567,18.871490852555024,16.489712263023424,signal_reversal
entry,2025-04-18 08:15:00,SELL,0.7187130802766931,0.7196,0.12325176810823674,2940.596158578339,140.89632819877662,0.05635853127951065,704.4252824626035,0.733992,0.676424,,,,
exit,2025-04-18 09:45:00,,0.7164993455134268,0.7156,0.12567712596796485,2940.596158578339,,0.056184939281084714,846.9349894118029,,,6.453515001691307,4.580328731197795,4.84013625126848,signal_reversal
entry,2025-04-18 09:45:00,BUY,0.7159799521000695,0.7156,0.0530955981091948,3548.7096542059203,169.3869978823606,0.06775479915294425,846.86723461265,0.701288,0.7585360000000001,,,,
exit,2025-04-18 11:00:00,,0.7008303416892196,0.701288,0.0652596808701134,3548.7096542059203,,0.0663211573203458,962.4263426152489,,,-53.82788987976167,-31.778052951351782,0.0,stop_loss
entry,2025-04-18 11:15:00,SELL,0.7059251259169385,0.7067,0.10964682086621169,4090.0641184791516,192.4852685230498,0.07699410740921993,962.3493485078397,0.720834,0.6642979999999999,,,,
exit,2025-04-18 13:15:00,,0.7055274818548316,0.7044,0.1600627278295875,4090.0641184791516,,0.07695073701694394,1155.2219767742226,,,1.5494389733325784,0.8049649644471548,1.1620792299994338,signal_reversal
entry,2025-04-18 13:15:00,BUY,0.7048712584696489,0.7044,0.06690211096662481,4916.736054534271,231.04439535484454,0.09241775814193783,1155.1295590160807,0.690312,0.7466640000000001,,,,
exit,2025-04-18 15:15:00,,0.6956190988861737,0.6967,0.15514584668096829,4916.736054534271,,0.09120468009910108,1340.5923230844487,,,-45.58163128647665,-19.728516338373446,0.0,signal_reversal
entry,2025-04-18 15:15:00,SELL,0.6962568316163122,0.6967,0.06360964313014211,5776.283673823448,268.11846461688975,0.1072473858467559,1340.485075698602,0.710634,0.654898,,,,
exit,2025-04-18 16:45:00,,0.7114687250107392,0.710634,0.11746201430542112,5776.283673823448,,0.1095905381524138,1520.625738315168,,,-87.97780200032366,-32.813033643928165,0.0,stop_loss
entry,2025-04-18 17:30:00,SELL,0.7173768002125789,0.7181,0.10071017788902306,6359.10892796323,304.1251476630336,0.12165005906521345,1520.504088256103,0.732462,0.6750139999999999,,,,
exit,2025-04-18 18:30:00,,0.7095046462128083,0.7087,0.11353833960889662,6359.10892796323,,0.12031512880435365,1837.114128332496,,,49.93956965343827,16.420730096535987,37.4546772400787,signal_reversal
entry,2025-04-18 18:30:00,BUY,0.7096501850846088,0.7087,0.13407437344557044,7766.280486970341,367.4228256664992,0.1469691302665997,1836.9671592022294,0.694526,0.7512220000000001,,,,
exit,2025-04-18 20:30:00,,0.7129825432933395,0.714,0.14250093930819224,7766.280486970341,,0.147659264360788,2210.823077185654,,,25.732369267700587,7.003475960161831,19.29927695077544,signal_reversal
entry,2025-04-18 20:30:00,SELL,0.713232948741484,0.714,0.10743014825152779,9299.162697489097,442.1646154371308,0.17686584617485232,2210.646211339479,0.7282799999999999,0.67116,,,,
exit,2025-04-18 22:45:00,,0.7145228295999843,0.714,0.073225434171481,9299.162697489097,,0.1771857078272142,2640.638829105212,,,-12.171997671397824,-2.752820385539987,0.0,signal_reversal
entry,2025-04-18 22:45:00,BUY,0.7148679068599568,0.714,0.12155558262700651,11081.650765541426,528.1277658210424,0.21125110632841698,2640.427577998884,0.69972,0.75684,,,,
exit,2025-04-18 23:45:00,,0.7222395545337507,0.7234,0.16041546395485667,11081.650765541426,,0.21342950699741964,3188.9244927150767,,,81.47659558060171,15.427440262288778,61.10744668545128,signal_reversal
entry,2025-04-18 23:45:00,SELL,0.7225451186857054,0.7234,0.11817546506700258,13240.382130803117,637.7848985430154,0.25511395941720616,3188.6693787556596,0.7378680000000001,0.679996,,,,
exit,2025-04-19 02:30:00,,0.7292585900218552,0.7287,0.07665569121108202,13240.382130803117,,0.2574843307749346,3737.3078670530826,,,-89.1464102455924,-13.97750408472237,0.0,signal_reversal
entry,2025-04-19 02:30:00,BUY,0.7291846594559261,0.7287,0.06651014902239086,15375.972952482178,747.4615734106166,0.29898462936424663,3737.008882423718,0.714126,0.772422,,,,
exit,2025-04-19 04:15:00,,0.726433893519925,0.7276,0.16026752062602068,15375.972952482178,,0.297856743960765,4441.876896459812,,,-42.593559374522975,-5.698427971376702,0.0,signal_reversal
entry,2025-04-19 04:15:00,SELL,0.7268222479063671,0.7276,0.10689281110952613,18334.09850587858,888.3753792919624,0.35535015171678497,4441.521546308095,0.742152,0.683944,,,,
exit,2025-04-19 05:15:00,,0.7326896210860928,0.7317,0.1352495675950222,18334.09850587858,,0.3582187649927275,5221.965708987223,,,-107.93121661283453,-12.149280487585779,0.0,signal_reversal
entry,2025-04-19 05:15:00,BUY,0.7325449017145841,0.7317,0.11547105570369788,21385.57935533275,1044.3931417974445,0.41775725671897784,5221.547951730504,0.717066,0.775602,,,,
exit,2025-04-19 07:00:00,,0.7346051144777723,0.7352,0.08091478811583253,21385.57935533275,,0.4189321592132719,6276.8510713721535,,,43.639911376818205,4.178494632941775,32.72993353261366,signal_reversal
entry,2025-04-19 07:00:00,SELL,0.7346562438681357,0.7352,0.07396030085205813,25631.788161180295,1255.3702142744307,0.5021480857097723,6276.348923286444,0.749904,0.6910879999999999,,,,
exit,2025-04-19 08:00:00,,0.736669451758074,0.7352,0.19987102258896883,25631.788161180295,,0.5035241421940209,7479.613495259366,,,-52.10564230150947,-4.150619610775543,0.0,signal_reversal
entry,2025-04-19 08:00:00,BUY,0.7360216363753651,0.7352,0.11175685192671164,30486.65878394704,1495.9226990518732,0.5983690796207494,7479.015126179745,0.7204959999999999,0.779312,,,,
exit,2025-04-19 11:30:00,,0.7350106325687712,0.7363,0.17511441412858533,30486.65878394704,,0.5975471562052587,8943.518149994512,,,-31.419675237105476,-2.100354199920858,0.0,signal_reversal
entry,2025-04-19 11:30:00,SELL,0.7356195633579167,0.7363,0.09241296239077608,36473.41069548078,1788.7036299989024,0.715481451999561,8942.802668542512,0.751026,0.6921219999999999,,,,
exit,2025-04-19 15:30:00,,0.7430219594673813,0.7421,0.1242365540198413,36473.41069548078,,0.7226812022243913,10460.792983908059,,,-270.7133146333552,-15.134609786279759,0.0,signal_reversal
entry,2025-04-19 15:30:00,BUY,0.7427590619174754,0.7421,0.08881039179024015,42251.0886244979,2092.158596781612,0.8368634387126448,10459.956120469345,0.727258,0.786626,,,,
exit,2025-04-19 17:15:00,,0.7344649620733582,0.7355,0.14072575481194247,42251.0886244979,,0.8275185121106652,12200.852451164616,,,-351.2622660863415,-16.78946646906653,0.0,signal_reversal
entry,2025-04-19 17:15:00,SELL,0.7345418859956346,0.7355,0.13026702982535357,49830.456303905565,2440.1704902329234,0.9760681960931694,12199.876382968523,0.75021,0.69137,,,,
exit,2025-04-19 20:15:00,,0.7418107534743666,0.7404,0.1905393671483802,49830.456303905565,,0.9857271556472452,14276.850162767963,,,-363.1967104334829,-14.8840710879515,0.0,signal_reversal
entry,2025-04-19 20:15:00,BUY,0.7407913149444161,0.7404,0.05285182933766345,57817.29567323236,2855.370032553593,1.1421480130214372,14275.708014754942,0.7255919999999999,0.784824,,,,
exit,2025-04-19 22:15:00,,0.7452507073911213,0.7461,0.11383093538113824,57817.29567323236,,1.1490234799978143,17195.24829434207,,,256.6809881341378,8.989412412673701,192.51074110060335,signal_reversal
entry,2025-04-19 22:15:00,SELL,0.7456450757642142,0.7461,0.06097362763514668,69182.70710787676,3439.049658868414,1.3756198635473658,17193.872674478524,0.761022,0.7013339999999999,,,,
exit,2025-04-20 00:00:00,,0.7489249788021735,0.7478,0.1504384597717778,69182.70710787676,,1.3816708654464955,20404.628091264123,,,-228.2942420828144,-6.6382944338737,0.0,signal_reversal
entry,2025-04-20 00:00:00,BUY,0.7485685561862594,0.7478,0.10277563335909515,81774.58666666341,4080.9256182528247,1.63237024730113,20402.99572101682,0.732844,0.792668,,,,
exit,2025-04-20 03:00:00,,0.7537540233426674,0.755,0.1650300208387584,81774.58666666341,,1.6436779655248317,24589.52027812547,,,422.3957554232976,10.350488956084888,316.79681656747323,signal_reversal
entry,2025-04-20 03:00:00,SELL,0.7543768989247561,0.755,0.08252994374090095,97787.40698385877,4917.904055625095,1.967161622250038,24587.55311650322,0.7701,0.7097,,,,
exit,2025-04-20 04:00:00,,0.7706150619787693,0.7701,0.06688248003755909,97787.40698385877,,2.0095052984962525,27915.559807596772,,,-1589.8973645315398,-32.328759295599035,0.0,stop_loss
entry,2025-04-20 04:30:00,BUY,0.7951269214086177,0.7942,0.11671133324323113,105324.92004474929,5583.111961519355,2.233244784607742,27913.326562812163,0.778316,0.841852,,,,
exit,2025-04-20 05:30:00,,0.7774438901147724,0.778316,0.11205087460973967,105324.92004474929,,2.1835790817497935,31631.791088076712,,,-1864.6474362548051,-33.39799468659359,0.0,stop_loss
entry,2025-04-20 05:45:00,BUY,0.7701523232434642,0.7691,0.13682528194826907,123216.36954178398,6326.358217615343,2.5305432870461373,31629.260544789668,0.753718,0.815246,,,,
exit,2025-04-20 07:15:00,,0.7715099007135965,0.7724,0.11523812615270146,123216.36954178398,,2.5350039741725756,37996.803953221824,,,164.74076326725165,2.6040378619178,123.55557245043875,signal_reversal
entry,2025-04-20 07:15:00,SELL,0.7718566826370715,0.7724,0.07034145040503081,147683.39048411656,7599.360790644365,3.039744316257746,37993.764208905566,0.787848,0.7260559999999999,,,,
exit,2025-04-20 10:30:00,,0.7453895727146284,0.7441,0.1733063720774574,147683.39048411656,,2.9355109154667534,46569.57925423662,,,3905.8170187467435,51.396651986246354,2929.3627640600575,signal_reversal
entry,2025-04-20 10:30:00,BUY,0.7449836313924595,0.7441,0.11875169902695283,187532.62739689767,9313.915850847325,3.72556634033893,46565.85368789628,0.7292179999999999,0.7887460000000001,,,,
exit,2025-04-20 11:15:00,,0.7390052924433188,0.7396,0.08040935055181046,187532.62739689767,,3.695669444056221,54754.940258697985,,,-1124.8292800456165,-12.076867539481649,0.0,signal_reversal
entry,2025-04-20 11:15:00,SELL,0.7384938232284903,0.7396,0.14956419301105717,222432.22029667586,10950.988051739598,4.380395220695839,54750.55986347729,0.7543920000000001,0.695224,,,,
exit,2025-04-20 12:00:00,,0.7557212040052042,0.7543920000000001,0.17619540042896967,222432.22029667586,,4.482579875524125,61865.140779280635,,,-3836.407135936251,-35.03252051605358,0.0,stop_loss
entry,2025-04-20 12:30:00,SELL,0.7621752095279627,0.7632,0.1342754811369547,243507.55576632643,12373.028155856127,4.949211262342451,61860.191568018294,0.778464,0.7174079999999999,,,,
exit,2025-04-20 13:15:00,,0.7612180427358672,0.7599,0.17344949807438478,243507.55576632643,,4.942995866449015,74290.25331140877,,,228.13435013741054,1.8438036935156819,171.1007626030579,signal_reversal
entry,2025-04-20 13:15:00,BUY,0.7604911535036881,0.7599,0.0777935917473576,293061.6074985618,14858.050662281756,5.943220264912703,74284.31009114385,0.744702,0.805494,,,,
exit,2025-04-20 17:30:00,,0.7533636031114688,0.7543,0.12414117572997785,293061.6074985618,,5.887518628233481,87047.66185932656,,,-2094.698894099041,-14.098073439852959,0.0,signal_reversal
entry,2025-04-20 17:30:00,SELL,0.7536442567850382,0.7543,0.08693400702131052,346506.9669501448,17409.532371865313,6.963812948746125,87040.69804637782,0.769386,0.709042,,,,
exit,2025-04-20 19:15:00,,0.7632531352776598,0.7627,0.07252330898907579,346506.9669501448,,7.05260077120668,101113.63447520114,,,-3336.5959430419953,-19.165339262265903,0.0,signal_reversal
entry,2025-04-20 19:15:00,BUY,0.7635642883398976,0.7627,0.11331956731317934,397269.6314610413,20222.72689504023,8.089090758016091,101105.54538444312,0.747446,0.8084620000000001,,,,
exit,2025-04-20 21:30:00,,0.7635350747249021,0.7646,0.1392787438004007,397269.6314610413,,8.08878127316108,121308.57781614727,,,-19.694463336078794,-0.0973877728671152,0.0,signal_reversal
entry,2025-04-20 21:30:00,SELL,0.7640655276325589,0.7646,0.06990221912648004,476301.73105186166,24261.715563229456,9.704686225291782,121298.87312992198,0.7798919999999999,0.7187239999999999,,,,
exit,2025-04-20 23:00:00,,0.7720187368510373,0.7706,0.18410807825555656,476301.73105186166,,9.805702953776553,141762.65567201877,,,-3797.9330211326715,-15.654016762477996,0.0,signal_reversal
entry,2025-04-20 23:00:00,BUY,0.7713530302584306,0.7706,0.09771999201020296,551353.2070698806,28352.531134403755,11.341012453761502,141751.31465956502,0.755188,0.816836,,,,
exit,2025-04-21 00:00:00,,0.7796502972330158,0.7811,0.18559758891104383,551353.2070698806,,11.463005113930905,171244.66123177845,,,4563.261751238632,16.09472441669041,3422.4463134289745,signal_reversal
entry,2025-04-21 00:00:00,SELL,0.7800038342307317,0.7811,0.14033616300963236,658630.0748149508,34248.93224635569,13.699572898542277,171230.9616588799,0.796722,0.7342339999999999,,,,
exit,2025-04-21 05:15:00,,0.7642282784997232,0.7628,0.1872415442741384,658630.0748149508,,13.4224994198393,208074.10214322104,,,10376.832951941733,30.298267044648952,7782.6247139563,signal_reversal
entry,2025-04-21 05:15:00,BUY,0.7633567805047152,0.7628,0.07299167602454894,817733.3618716804,41614.82042864421,16.645928171457687,208057.45621504958,0.747544,0.8085680000000001,,,,
exit,2025-04-21 06:00:00,,0.7622520659949591,0.7632,0.12420518933974851,817733.3618716804,,16.621838520525117,248752.29289520194,,,-919.9837484918328,-2.2107118065529168,0.0,signal_reversal
entry,2025-04-21 06:00:00,SELL,0.7623076313345291,0.7632,0.1169246154967147,978944.5205725883,49750.458579040394,19.90018343161616,248732.3927117703,0.778464,0.7174079999999999,,,,
exit,2025-04-21 07:30:00,,0.7675504105254946,0.767,0.07176147659642712,978944.5205725883,,20.03704716392463,293330.4242820791,,,-5152.4270087315845,-10.356541740305234,0.0,signal_reversal
entry,2025-04-21 07:30:00,BUY,0.7673855779356391,0.767,0.05027091729323616,1146739.3943127277,58666.08485641582,23.46643394256633,293306.95784813655,0.75166,0.8130200000000001,,,,
exit,2025-04-21 08:45:00,,0.7756204650239868,0.7764,0.10040378361838657,1146739.3943127277,,23.718254460751012,354327.9304989186,,,9419.55117746484,16.056212376399447,7064.66338309863,signal_reversal
entry,2025-04-21 08:45:00,SELL,0.7758726786194201,0.7764,0.06791877647860528,1370049.2629644058,70865.58609978372,28.346234439913488,354299.58426447865,0.791928,0.7298159999999999,,,,
exit,2025-04-21 10:45:00,,0.7674803454096596,0.7669,0.0756741960698411,1370049.2629644058,,28.03962350848458,428032.63794053125,,,11469.870305075618,16.185388333520923,8602.402728806714,signal_reversal
entry,2025-04-21 10:45:00,BUY,0.7675415767144238,0.7669,0.08365845800284272,1673001.1152208413,85606.52758810626,34.242611035242504,427998.395329496,0.7515620000000001,0.812914,,,,
exit,2025-04-21 13:00:00,,0.7757148416384796,0.7765,0.10111504977725509,1673001.1152208413,,34.60724787078759,517014.74143886974,,,13639.274085069932,15.932516443950362,10229.455563802449,signal_reversal
entry,2025-04-21 13:00:00,SELL,0.7754218907975255,0.7765,0.13884213811646673,2000258.4950514513,103402.94828777395,41.36117931510958,516973.3802595546,0.79203,0.72991,,,,
exit,2025-04-21 15:30:00,,0.7934406046719971,0.79203,0.17809990429617478,2000258.4950514513,,42.32230159503793,584291.9207484204,,,-36084.407798908134,-34.89688485330611,0.0,stop_loss
entry,2025-04-21 16:00:00,BUY,0.7965946524255616,0.7955,0.13760558460863415,2200461.3725536657,116858.38414968409,46.74335365987364,584245.1773947605,0.77959,0.84323,,,,
exit,2025-04-21 17:00:00,,0.7785264390448822,0.77959,0.13642567953896323,2200461.3725536657,,45.683129510133845,661299.4727996921,,,-39804.08874475251,-34.06181681732599,0.0,stop_loss
entry,2025-04-21 17:15:00,SELL,0.7824099253503258,0.7829,0.0625973495560324,2535625.3213566807,132259.89455993843,52.903957823975375,661246.5688418681,0.7985580000000001,0.735926,,,,
exit,2025-04-21 19:15:00,,0.7758498579993783,0.7753,0.07092196561052135,2535625.3213566807,,52.4603878803789,797651.8165260534,,,16581.412496987334,12.536992073188792,12436.0593727405,signal_reversal
entry,2025-04-21 19:15:00,BUY,0.7761160539460735,0.7753,0.10525653889765477,3083244.364565649,159530.3633052107,63.81214532208428,797588.0043807313,0.759794,0.821818,,,,
exit,2025-04-21 21:15:00,,0.7715393286342738,0.7723,0.09849428534587618,3083244.364565649,,63.435847654730374,942943.7693125156,,,-14174.598373426292,-8.885204095165069,0.0,signal_reversal
entry,2025-04-21 21:15:00,SELL,0.7715823990268388,0.7723,0.09291738614025354,3666272.4700633674,188588.75386250313,75.43550154500126,942868.3338109707,0.787746,0.725962,,,,
exit,2025-04-21 23:00:00,,0.7765154766696086,0.7751,0.18261858722857144,3666272.4700633674,,75.91779505845119,1113295.163124043,,,-18161.924549430627,-9.630438813266764,0.0,signal_reversal
entry,2025-04-21 23:00:00,BUY,0.7756276926916815,0.7751,0.06808059497891016,4306042.088030193,222659.0326248086,89.06361304992345,1113206.099510993,0.759598,0.8216060000000001,,,,
exit,2025-04-22 00:30:00,,0.7588104054881835,0.759598,0.10368570109669688,4306042.088030193,,87.13252114313,1263362.0531099043,,,-72503.07902589739,-32.56237942435896,0.0,stop_loss
entry,2025-04-22 00:45:00,BUY,0.7704513829889058,0.7699,0.07161748134898245,4919306.062669874,252672.41062198087,101.06896424879235,1263260.9841456555,0.754502,0.8160940000000001,,,,
exit,2025-04-22 01:45:00,,0.7822127769038014,0.7827,0.06224902212835118,4919306.062669874,,102.61184148588555,1530372.2159050135,,,57755.284549508666,22.857772404726614,43316.4634121315,signal_reversal
entry,2025-04-22 01:45:00,SELL,0.7817347551010515,0.7827,0.12332246057856593,5872985.200871063,306074.4431810027,122.42977727240108,1530249.786127741,0.798354,0.7357379999999999,,,,
exit,2025-04-22 05:30:00,,0.762665539156392,0.7612,0.19253010462324027,5872985.200871063,,119.44329132479577,1864292.6742447123,,,111873.7797438749,36.55116663161462,83905.33480790617,signal_reversal
entry,2025-04-22 05:30:00,BUY,0.7622298373422178,0.7612,0.13529129561454326,7337521.766709726,372858.5348489425,149.143413939577,1864143.5308307728,0.745976,0.806872,,,,
exit,2025-04-22 08:30:00,,0.7726724986451734,0.7739,0.15861239886633907,7337521.766709726,,151.18670072925204,2256120.0826577363,,,76472.06791208459,20.509673445738876,57354.050934063445,signal_reversal
entry,2025-04-22 08:30:00,SELL,0.7732888519412485,0.7739,0.07896990034262205,8752693.422363527,451224.0165315473,180.48960661261893,2255939.5930511234,0.789378,0.727466,,,,
exit,2025-04-22 10:30:00,,0.7807831349546699,0.78,0.10040191726536107,8752693.422363527,,182.23881092293635,2641386.209134844,,,-65777.40044782683,-14.577548631706755,0.0,signal_reversal
entry,2025-04-22 10:30:00,BUY,0.7805237669248657,0.78,0.06714960575199716,10152360.457420027,528277.2418269688,211.31089673078756,2641174.898238113,0.7644,0.8268000000000001,,,,
exit,2025-04-22 11:30:00,,0.7796079184224158,0.7802,0.07588843598874256,10152360.457420027,,211.0629494208873,3159943.0529944017,,,-9509.087070680158,-1.8000183081509222,0.0,signal_reversal
entry,2025-04-22 11:30:00,SELL,0.7794578968460216,0.7802,0.09511704101235323,12162079.82155565,631988.6105988803,252.79544423955215,3159690.2575501623,0.7958040000000001,0.7333879999999999,,,,
